experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
oscillation,depth,,2,0.375,6,c7ac,c6f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c7c6,e6fa,True,16,spurious,-1,False
oscillation,depth,,2,0.4375,7,c7e0,c6e8,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c7fa,e6fa,True,4,spurious,-1,False
oscillation,depth,,0,0.4375,7,c814,1905,True,15,spurious,-1,False
oscillation,depth,,0,0.3125,5,c82e,d826,False,740,oscillated,-1,False
oscillation,depth,,0,0.5625,9,c848,5149,False,740,oscillated,-1,False
oscillation,depth,,0,0.375,6,c862,d86a,False,740,oscillated,-1,False
oscillation,depth,,0,0.5,8,c87c,5868,True,17,spurious,-1,False
oscillation,depth,,0,0.3125,5,c896,d8a6,False,740,oscillated,-1,False
