experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,testset,n_classes,conflicts_G
r6_hd3,coloring,_colour6,2,0.1875,3,a6fc,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a63c,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7bc,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4bc,a6b6,True,58,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2bc,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aebc,a6b6,True,25,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6bc,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86bc,a6b6,True,53,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6bc,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26bc,a6b6,True,89,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a684,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6e4,a6b6,True,60,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a624,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7a4,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4a4,fca6,True,18,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2a4,fca6,True,71,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aea4,fca6,True,48,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6a4,fca6,True,71,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86a4,fca6,True,72,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6a4,fca6,True,37,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26a4,fca6,True,89,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6d4,a6b6,True,30,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a614,a6b6,True,37,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a794,a797,True,18,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a494,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a294,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,ae94,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b694,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8694,a6b6,True,53,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e694,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2694,a6b6,True,89,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a674,e6fa,True,54,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7f4,a6b6,True,30,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4f4,e6fa,True,66,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2f4,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aef4,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6f4,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86f4,a6b6,True,53,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6f4,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26f4,a6b6,True,89,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a734,a797,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a434,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a234,a6b6,True,14,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,ae34,a6b6,True,14,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b634,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8634,a6b6,True,53,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e634,a6b6,True,14,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2634,a6b6,True,89,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a5b4,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a3b4,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,afb4,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b7b4,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,87b4,a6b6,True,53,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e7b4,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,27b4,a6b6,True,89,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a0b4,fca6,True,70,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,acb4,fca6,True,48,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b4b4,fca6,True,52,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,84b4,fca6,True,53,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e4b4,fca6,True,20,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,24b4,fca6,True,89,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aab4,a6b6,True,14,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b2b4,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,82b4,2b4,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e2b4,a6b6,True,14,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,22b4,2b4,True,18,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,beb4,fca6,True,35,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8eb4,a6b6,True,74,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,eeb4,a6b6,True,14,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2eb4,a6b6,True,106,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,96b4,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,f6b4,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,36b4,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,c6b4,a6b6,True,53,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,6b4,2b4,True,14,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,66b4,a6b6,True,89,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6aa,e6fa,True,66,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a69a,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6fa,e6fa,True,12,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a63a,e6fa,True,30,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7ba,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4ba,e6fa,True,66,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2ba,e6fa,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aeba,e6fa,True,41,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6ba,e6fa,True,41,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86ba,e6fa,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6ba,e6fa,True,30,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26ba,e6fa,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a682,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6e2,e6fa,True,43,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a622,e6fa,True,53,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7a2,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4a2,fca6,True,52,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2a2,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aea2,a6b6,True,60,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6a2,fca6,True,99,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86a2,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6a2,e6fa,True,53,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26a2,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6d2,a6b6,True,49,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a612,a6b6,True,56,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a792,a6b6,True,43,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a492,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a292,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,ae92,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b692,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8692,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e692,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2692,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a672,e6fa,True,25,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7f2,a6b6,True,49,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4f2,e6fa,True,43,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2f2,e6fa,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aef2,e6fa,True,44,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6f2,a6b6,True,91,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86f2,e6fa,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6f2,e6fa,True,24,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26f2,e6fa,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a732,a797,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a432,e6fa,True,77,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a232,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,ae32,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b632,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8632,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e632,a6b6,True,48,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2632,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a5b2,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a3b2,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,afb2,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b7b2,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,87b2,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e7b2,a6b6,True,46,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,27b2,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a0b2,fca6,True,74,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,acb2,fca6,True,73,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b4b2,fca6,True,65,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,84b2,fca6,True,74,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e4b2,fca6,True,117,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,24b2,fca6,True,74,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aab2,a6b6,True,25,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b2b2,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,82b2,2b4,True,89,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e2b2,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,22b2,2b4,True,53,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,beb2,a6b6,True,33,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8eb2,a6b6,True,25,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,eeb2,a6b6,True,47,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2eb2,a6b6,True,25,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,96b2,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,f6b2,b6a6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,36b2,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,c6b2,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,6b2,2b4,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,66b2,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a68e,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6ee,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a62e,e6fa,True,50,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7ae,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4ae,fca6,True,66,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2ae,a6b6,True,54,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aeae,a6b6,True,60,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6ae,fca6,True,75,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86ae,a6b6,True,54,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6ae,e6fa,True,62,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26ae,a6b6,True,54,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6de,a6b6,True,53,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a61e,a6b6,True,56,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a79e,a6b6,True,43,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a49e,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a29e,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,ae9e,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b69e,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,869e,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e69e,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,269e,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a67e,e6fa,True,25,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7fe,a6b6,True,76,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4fe,e6fa,True,43,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2fe,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aefe,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6fe,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86fe,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6fe,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26fe,e6fa,True,20,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a73e,a6b6,True,64,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a43e,e6fa,True,50,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a23e,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,ae3e,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b63e,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,863e,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e63e,e6fa,True,31,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,263e,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a5be,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a3be,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,afbe,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b7be,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,87be,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e7be,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,27be,a6b6,True,24,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a0be,a6b6,True,58,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,acbe,a6b6,True,77,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b4be,fca6,True,67,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,84be,a6b6,True,58,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e4be,e46a,True,115,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,24be,a6b6,True,58,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aabe,a6b6,True,25,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b2be,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,82be,2b4,True,89,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e2be,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,22be,2b4,True,53,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,bebe,a6b6,True,33,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8ebe,a6b6,True,25,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,eebe,a6b6,True,52,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2ebe,a6b6,True,25,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,96be,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,f6be,fca6,True,86,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,36be,a6b6,True,31,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,c6be,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,6be,2b4,True,42,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,66be,a6b6,True,42,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a6c6,a6b6,True,30,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a606,a6b6,True,37,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a786,a6b6,True,43,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a486,fca6,True,35,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a286,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,ae86,a6b6,True,44,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b686,b6b6,False,1956,oscillated,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,8686,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e686,fca6,True,54,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,2686,a6b6,True,20,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a666,e6fa,True,24,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a7e6,a6b6,True,30,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a4e6,fca6,True,55,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,a2e6,a6b6,True,60,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,aee6,a6b6,True,74,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,b6e6,fca6,True,56,wrong_pattern,0,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,86e6,a6b6,True,60,correct,2,True,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,e6e6,e6fa,True,62,spurious,-1,False,colour6,hd3,6,0
r6_hd3,coloring,_colour6,2,0.1875,3,26e6,a6b6,True,60,correct,2,True,colour6,hd3,6,0
