experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,k_correct
partial_even_odd,even_odd,,1,0.375,6,8b7d,359,True,25,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.3125,5,5e87,58a4,True,59,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.125,2,1ab5,58a4,True,45,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.1875,3,1396,2b4,True,45,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.1875,3,199f,1905,True,35,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.125,2,bb5,58a4,True,55,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.4375,7,88c4,58a4,True,35,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.4375,7,fda,359,True,59,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.375,6,f384,a6b6,True,89,wrong_pattern,2,False,5
partial_even_odd,even_odd,,1,0.375,6,3ea1,58a4,True,45,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.1875,3,9b96,fca6,True,69,wrong_pattern,0,False,5
partial_even_odd,even_odd,,1,0.125,2,1b1d,359,True,45,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.4375,7,4aa9,58a4,True,35,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.25,4,5e15,1905,True,35,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.375,6,4db1,58a4,True,21,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.5625,9,80cf,a75b,True,59,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.375,6,7d93,bd07,True,25,wrong_pattern,3,False,5
partial_even_odd,even_odd,,1,0.375,6,63dd,359,True,25,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.25,4,fb1,2b4,True,35,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.25,4,3dd5,1905,True,45,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.5625,9,c34c,359,True,35,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.375,6,d19c,2b4,True,49,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.375,6,92dc,42f8,True,41,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.5,8,a9ff,fca6,True,79,wrong_pattern,0,False,5
partial_even_odd,even_odd,,1,0.375,6,17bb,2b4,True,79,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.25,4,9bf7,a6b6,True,69,wrong_pattern,2,False,5
partial_even_odd,even_odd,,1,0.3125,5,51dd,359,True,59,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.3125,5,4905,1905,True,11,spurious,-1,False,5
partial_even_odd,even_odd,,1,0.375,6,959c,2b4,True,83,spurious,-1,False,5
